"1983.83.243","object/id/1983_83_243"
"1992.9.2","object/id/1992_9_2"
"1992.2.2","object/id/1992_2_2"
"1992.13.11","object/id/1992_13_11"
"1991.202.9","object/id/1991_202_9"
"1991.202.8","object/id/1991_202_8"
"1991.112.23","object/id/1991_112_23"
"1981.171B","object/id/1981_171B"
"1992.49.5","object/id/1992_49_5"
"1992.49.3","object/id/1992_49_3"
"1992.13.77","object/id/1992_13_77"
"1992.13.78","object/id/1992_13_78"
"1991.32.5","object/id/1991_32_5"
"1992.14","object/id/1992_14"
"1992.95","object/id/1992_95"
"1977.68.17","object/id/1977_68_17"
"1975.28.7","object/id/1975_28_7"
"1975.28.8","object/id/1975_28_8"
"1991.162.16","object/id/1991_162_16"
"1991.162.17","object/id/1991_162_17"
"1992.31.1","object/id/1992_31_1"
"1991.112.36","object/id/1991_112_36"
"1991.151.2","object/id/1991_151_2"
"1991.151.3","object/id/1991_151_3"
"1991.179.15","object/id/1991_179_15"
"1992.22.10","object/id/1992_22_10"
"1992.22.11","object/id/1992_22_11"
"1992.47.4","object/id/1992_47_4"
"1992.116.7","object/id/1992_116_7"
"1992.116.8","object/id/1992_116_8"
"1992.76","object/id/1992_76"
"1992.81","object/id/1992_81"
"1992.82","object/id/1992_82"
"1992.101.2","object/id/1992_101_2"
"1992.87.7","object/id/1992_87_7"
"1992.111A-D","object/id/1992_111A-D"
"1993.3.5","object/id/1993_3_5"
"1993.3.6","object/id/1993_3_6"
"1993.9.2","object/id/1993_9_2"
"1993.16.23","object/id/1993_16_23"
"1993.16.24","object/id/1993_16_24"
"1993.16.72","object/id/1993_16_72"
"1993.16.73","object/id/1993_16_73"
"1993.38.15","object/id/1993_38_15"
"1993.46.3","object/id/1993_46_3"
"1993.68.2","object/id/1993_68_2"
"1993.54.4","object/id/1993_54_4"
"1993.54.5","object/id/1993_54_5"
"1993.79.2","object/id/1993_79_2"
"","object/id"
"1994.6","object/id/1994_6"
"1994.12.2","object/id/1994_12_2"
"1994.19.5","object/id/1994_19_5"
"1994.19.6","object/id/1994_19_6"
"1994.38.1","object/id/1994_38_1"
"1994.42.7","object/id/1994_42_7"
"1994.42.8","object/id/1994_42_8"
"1994.57.1","object/id/1994_57_1"
"1994.57.2","object/id/1994_57_2"
"1992.43.3","object/id/1992_43_3"
"1992.43.4","object/id/1992_43_4"
"1991.56.24","object/id/1991_56_24"
"1991.56.25","object/id/1991_56_25"
"1994.68","object/id/1994_68"
"1994.69.1","object/id/1994_69_1"
"1994.84.5","object/id/1994_84_5"
"1991.56.5","object/id/1991_56_5"
"1994.90.1","object/id/1994_90_1"
"1994.90.2","object/id/1994_90_2"
"1950.2.54","object/id/1950_2_54"
"1950.2.56","object/id/1950_2_56"
"2001.35A-F","object/id/2001_35A-F"
"2001.41.2A-B","object/id/2001_41_2A-B"
"2001.50.2","object/id/2001_50_2"
"2001.63.2","object/id/2001_63_2"
"2001.63.4","object/id/2001_63_4"
"1988.93A-C","object/id/1988_93A-C"
"1988.93A-C","object/id/1988_93A-C"
"1988.93A-C","object/id/1988_93A-C"
"1988.93A-C","object/id/1988_93A-C"
"1981.154.12","object/id/1981_154_12"
"1992.66.16","object/id/1992_66_16"
"1992.66.18","object/id/1992_66_18"
"1991.112.17","object/id/1991_112_17"
"1991.180.8","object/id/1991_180_8"
"1992.13.12","object/id/1992_13_12"
"1991.112.6","object/id/1991_112_6"
"1992.32.33","object/id/1992_32_33"
"1992.32.38","object/id/1992_32_38"
"1992.32.40","object/id/1992_32_40"
"1992.62","object/id/1992_62"
"1992.13.63","object/id/1992_13_63"
"1992.13.66","object/id/1992_13_66"
"1992.13.76","object/id/1992_13_76"
"1992.13.103","object/id/1992_13_103"
"1992.13.118","object/id/1992_13_118"
"1976.103.5A","object/id/1976_103_5A"
"1991.162.10","object/id/1991_162_10"
"1991.112.35","object/id/1991_112_35"
"1991.157.3","object/id/1991_157_3"
"1992.48.6","object/id/1992_48_6"
"1992.110","object/id/1992_110"
"1992.15.7","object/id/1992_15_7"
"1992.47.3","object/id/1992_47_3"
"1992.50","object/id/1992_50"
"1992.99.1","object/id/1992_99_1"
"1992.72.11","object/id/1992_72_11"
"1992.72.13","object/id/1992_72_13"
"1992.71","object/id/1992_71"
"1992.101.1","object/id/1992_101_1"
"1992.101.8","object/id/1992_101_8"
"1992.101.10","object/id/1992_101_10"
"1992.87.2","object/id/1992_87_2"
"1992.117","object/id/1992_117"
"1993.9.1","object/id/1993_9_1"
"1993.13.2","object/id/1993_13_2"
"1993.13.4","object/id/1993_13_4"
"1993.16.50","object/id/1993_16_50"
"1993.16.52","object/id/1993_16_52"
"1993.16.59","object/id/1993_16_59"
"1993.26","object/id/1993_26"
"1984.157.3B","object/id/1984_157_3B"
"1993.29.2","object/id/1993_29_2"
"1993.29.2","object/id/1993_29_2"
"1986.65.168B","object/id/1986_65_168B"
"1993.38.7","object/id/1993_38_7"
"1993.38.9","object/id/1993_38_9"
"1993.38.16","object/id/1993_38_16"
"1993.62.2","object/id/1993_62_2"
"1993.68.1","object/id/1993_68_1"
"1993.54.18","object/id/1993_54_18"
"1993.75.2","object/id/1993_75_2"
"1993.75.4","object/id/1993_75_4"
"1993.12.4","object/id/1993_12_4"
"1994.11.4","object/id/1994_11_4"
"1994.12.3","object/id/1994_12_3"
"1994.23.1","object/id/1994_23_1"
"1994.23.3","object/id/1994_23_3"
"1994.24","object/id/1994_24"
"1994.26","object/id/1994_26"
"1994.44.2","object/id/1994_44_2"
"1991.143.4","object/id/1991_143_4"
"1992.43.17","object/id/1992_43_17"
"1991.56.17","object/id/1991_56_17"
"1991.56.8","object/id/1991_56_8"
"1991.56.11","object/id/1991_56_11"
"2001.1.1B","object/id/2001_1_1B"
"2001.1.1C","object/id/2001_1_1C"
"2001.1.2B","object/id/2001_1_2B"
"2001.11","object/id/2001_11"
"1950.2.50","object/id/1950_2_50"
"1950.2.75","object/id/1950_2_75"
"1983.83.81","object/id/1983_83_81"
"1983.83.112","object/id/1983_83_112"
"1983.83.14","object/id/1983_83_14"
"1983.83.140","object/id/1983_83_140"
"1983.83.231","object/id/1983_83_231"
"1983.83.230","object/id/1983_83_230"
"1983.83.236","object/id/1983_83_236"
"1983.83.6","object/id/1983_83_6"
"1983.83.106","object/id/1983_83_106"
"1983.83.77","object/id/1983_83_77"
"1983.83.57","object/id/1983_83_57"
"1983.83.94","object/id/1983_83_94"
"1983.83.195","object/id/1983_83_195"
"1983.63.1857","object/id/1983_63_1857"
"1978.65.3","object/id/1978_65_3"
"1978.65.2","object/id/1978_65_2"
"1972.2.14","object/id/1972_2_14"
"1972.2.47","object/id/1972_2_47"
"1962.8.29","object/id/1962_8_29"
"1979.98.52","object/id/1979_98_52"
"1968.7.2","object/id/1968_7_2"
"1935.13.42","object/id/1935_13_42"
"1983.44.1","object/id/1983_44_1"
"1984.96.1","object/id/1984_96_1"
"1973.24.1","object/id/1973_24_1"
"1984.85.3","object/id/1984_85_3"
"1935.13.523","object/id/1935_13_523"
"1973.14.3","object/id/1973_14_3"
"1985.74.1","object/id/1985_74_1"
"1986.57.8","object/id/1986_57_8"
"1984.124.50","object/id/1984_124_50"
"1960.4.3","object/id/1960_4_3"
"1981.97.1","object/id/1981_97_1"
"1989.52","object/id/1989_52"
"1985.66.428","object/id/1985_66_428"
"1985.66.198","object/id/1985_66_198"
"1985.66.486","object/id/1985_66_486"
"1985.66.46","object/id/1985_66_46"
"1985.66.149","object/id/1985_66_149"
"1985.66.29","object/id/1985_66_29"
"1985.66.303","object/id/1985_66_303"
"1985.66.78","object/id/1985_66_78"
"1985.66.242","object/id/1985_66_242"
"1985.66.162","object/id/1985_66_162"
"1985.66.277","object/id/1985_66_277"
"1985.66.266","object/id/1985_66_266"
"1985.66.595","object/id/1985_66_595"
"1985.66.186","object/id/1985_66_186"
"1985.66.589-U","object/id/1985_66_589-U"
"1985.66.596-U","object/id/1985_66_596-U"
"1985.66.25","object/id/1985_66_25"
"1985.66.498","object/id/1985_66_498"
"1985.66.223","object/id/1985_66_223"
"1985.66.385","object/id/1985_66_385"
"1985.66.453","object/id/1985_66_453"
"1985.66.396","object/id/1985_66_396"
"1985.66.222","object/id/1985_66_222"
"1985.66.117","object/id/1985_66_117"
"1985.66.13","object/id/1985_66_13"
"1985.66.77","object/id/1985_66_77"
"1985.66.563","object/id/1985_66_563"
"1972.179","object/id/1972_179"
"1968.98.23","object/id/1968_98_23"
"1981.172.1","object/id/1981_172_1"
"1966.64.13","object/id/1966_64_13"
"1971.291.31","object/id/1971_291_31"
"1966.48.86","object/id/1966_48_86"
"1970.16","object/id/1970_16"
"1975.45","object/id/1975_45"
"1984.124.63","object/id/1984_124_63"
"1985.24.2","object/id/1985_24_2"
"1993.76.2V","object/id/1993_76_2V"
"1994.74","object/id/1994_74"
"1993.72.6","object/id/1993_72_6"
"1994.77","object/id/1994_77"
"1994.93.1","object/id/1994_93_1"
"1994.93.8","object/id/1994_93_8"
"1994.93.15","object/id/1994_93_15"
"1994.97.5","object/id/1994_97_5"
"1994.97.12","object/id/1994_97_12"
"1994.99.1","object/id/1994_99_1"
"1994.91.27","object/id/1994_91_27"
"1994.91.34","object/id/1994_91_34"
"1994.91.41","object/id/1994_91_41"
"1994.115.1","object/id/1994_115_1"
"1994.115.8","object/id/1994_115_8"
"1994.117.2","object/id/1994_117_2"
"1995.3.1","object/id/1995_3_1"
"1994.91.142","object/id/1994_91_142"
"1994.91.103","object/id/1994_91_103"
"1977.133.2","object/id/1977_133_2"
"1967.56.6","object/id/1967_56_6"
"1981.71","object/id/1981_71"
"1986.92.114.10","object/id/1986_92_114_10"
"1965.51","object/id/1965_51"
"1989.38.4","object/id/1989_38_4"
"1970.322","object/id/1970_322"
"1967.54.17","object/id/1967_54_17"
"1971.179","object/id/1971_179"
"1974.28.227","object/id/1974_28_227"
"1983.63.495","object/id/1983_63_495"
"1983.63.502","object/id/1983_63_502"
"1974.28.239","object/id/1974_28_239"
"1970.274","object/id/1970_274"
"1975.3.7","object/id/1975_3_7"
"1941.6.13","object/id/1941_6_13"
"1971.447.28","object/id/1971_447_28"
"1965.18.1","object/id/1965_18_1"
"1915.11.31","object/id/1915_11_31"
"1962.8.47","object/id/1962_8_47"
"1970.54","object/id/1970_54"
"1985.15.2","object/id/1985_15_2"
"1984.25","object/id/1984_25"
"1975.122A-B","object/id/1975_122A-B"
"1970.15","object/id/1970_15"
"1984.97.2","object/id/1984_97_2"
"1971.146","object/id/1971_146"
"1971.152","object/id/1971_152"
"1984.124.96","object/id/1984_124_96"
"1909.9.1","object/id/1909_9_1"
"1966.36.85","object/id/1966_36_85"
"1983.90.41","object/id/1983_90_41"
"1984.124.98","object/id/1984_124_98"
"1963.9.11","object/id/1963_9_11"
"1978.152.195","object/id/1978_152_195"
"1986.65.115","object/id/1986_65_115"
"1967.72.95","object/id/1967_72_95"
"1974.3.1","object/id/1974_3_1"
"1971.55","object/id/1971_55"
"1967.53.4","object/id/1967_53_4"
"1987.61.1","object/id/1987_61_1"
"1962.13.8","object/id/1962_13_8"
"1962.13.69","object/id/1962_13_69"
"1962.13.6","object/id/1962_13_6"
"1962.13.30","object/id/1962_13_30"
"1962.13.58","object/id/1962_13_58"
"1979.159.41","object/id/1979_159_41"
"1981.165A-B","object/id/1981_165A-B"
"1981.165A-B","object/id/1981_165A-B"
"1974.62","object/id/1974_62"
"1968.14.14","object/id/1968_14_14"
