"1994.91.229","object/id/1994_91_229"
"1935.8.24","object/id/1935_8_24"
"1935.13.57","object/id/1935_13_57"
"1935.13.503","object/id/1935_13_503"
"1935.13.515","object/id/1935_13_515"
"1936.12.6","object/id/1936_12_6"
"1941.6.6","object/id/1941_6_6"
"1946.3.5","object/id/1946_3_5"
"1946.3.7","object/id/1946_3_7"
"1947.1.1","object/id/1947_1_1"
"1948.10.3","object/id/1948_10_3"
"1950.2.14","object/id/1950_2_14"
"1950.4.26","object/id/1950_4_26"
"1951.13","object/id/1951_13"
"1951.14.1","object/id/1951_14_1"
"1951.14.83","object/id/1951_14_83"
"1953.3.2","object/id/1953_3_2"
"1954.6.4","object/id/1954_6_4"
"1958.11.25","object/id/1958_11_25"
"1962.4.18","object/id/1962_4_18"
"1985.8.5","object/id/1985_8_5"
"1980.26","object/id/1980_26"
"1980.43.1","object/id/1980_43_1"
"1946.11.5","object/id/1946_11_5"
"1948.2.1","object/id/1948_2_1"
"1950.2.15","object/id/1950_2_15"
"1950.4.39","object/id/1950_4_39"
"1951.14.4","object/id/1951_14_4"
"1951.14.95","object/id/1951_14_95"
"1959.16.14","object/id/1959_16_14"
"1961.11.12","object/id/1961_11_12"
"1962.5.2","object/id/1962_5_2"
"1962.8.69","object/id/1962_8_69"
"1988.83.16","object/id/1988_83_16"
"1980.29.2","object/id/1980_29_2"
"1980.34.3","object/id/1980_34_3"
"1980.43.19","object/id/1980_43_19"
"1980.49.6","object/id/1980_49_6"
"1980.79.6","object/id/1980_79_6"
"1980.122.7","object/id/1980_122_7"
"1980.122.32","object/id/1980_122_32"
"1980.122.81","object/id/1980_122_81"
"1980.122.123","object/id/1980_122_123"
"1980.122.150","object/id/1980_122_150"
"1980.137.12","object/id/1980_137_12"
"1980.137.44","object/id/1980_137_44"
"1980.137.54","object/id/1980_137_54"
"1981.46","object/id/1981_46"
"1981.65","object/id/1981_65"
"1981.83","object/id/1981_83"
"1991.184","object/id/1991_184"
"1992.89","object/id/1992_89"
"1992.103","object/id/1992_103"
"1993.48.1","object/id/1993_48_1"
"1994.1.2","object/id/1994_1_2"
"1974.13.2","object/id/1974_13_2"
"1994.20.4","object/id/1994_20_4"
"1994.22.2","object/id/1994_22_2"
"1935.13.37","object/id/1935_13_37"
"1935.13.46","object/id/1935_13_46"
"1935.13.501","object/id/1935_13_501"
"1935.13.522","object/id/1935_13_522"
"1949.2.1","object/id/1949_2_1"
"1950.4.37","object/id/1950_4_37"
"1950.6.15","object/id/1950_6_15"
"1951.14.74","object/id/1951_14_74"
"1956.11.36","object/id/1956_11_36"
"1964.1.35","object/id/1964_1_35"
"1964.1.59","object/id/1964_1_59"
"1980.14.1","object/id/1980_14_1"
"1980.18.31","object/id/1980_18_31"
"1980.43.5","object/id/1980_43_5"
"1980.122.50","object/id/1980_122_50"
"1980.122.95","object/id/1980_122_95"
"1980.122.144","object/id/1980_122_144"
"1980.137.74","object/id/1980_137_74"
"1981.119.12","object/id/1981_119_12"
"1981.128.13","object/id/1981_128_13"
"1992.113.3B","object/id/1992_113_3B"
"1993.54.4","object/id/1993_54_4"
"1994.11.7","object/id/1994_11_7"
"1994.45.1A-MMM","object/id/1994_45_1A-MMM"
"1994.45.1A-MMM","object/id/1994_45_1A-MMM"
"1994.64.1","object/id/1994_64_1"
"1935.13.1","object/id/1935_13_1"
"1935.13.22","object/id/1935_13_22"
"1935.13.28","object/id/1935_13_28"
"1935.13.196","object/id/1935_13_196"
"1944.7.4","object/id/1944_7_4"
"1946.3.22","object/id/1946_3_22"
"1951.14.113","object/id/1951_14_113"
"1955.11.4","object/id/1955_11_4"
"1961.9.2","object/id/1961_9_2"
"1964.1.42","object/id/1964_1_42"
"1980.18.6","object/id/1980_18_6"
"1980.43.26","object/id/1980_43_26"
"1980.43.29","object/id/1980_43_29"
"1980.43.30","object/id/1980_43_30"
"1980.95.2","object/id/1980_95_2"
"1980.137.66","object/id/1980_137_66"
"1980.137.99","object/id/1980_137_99"
"1981.32","object/id/1981_32"
"1981.154.6","object/id/1981_154_6"
"1981.154.18","object/id/1981_154_18"
"1981.154.20","object/id/1981_154_20"
"1992.13.71","object/id/1992_13_71"
"1992.27","object/id/1992_27"
"1993.6","object/id/1993_6"
"1993.34.12","object/id/1993_34_12"
"1994.12.2","object/id/1994_12_2"
"1994.23.5","object/id/1994_23_5"
"1994.33.2","object/id/1994_33_2"
"1994.91.6","object/id/1994_91_6"
"1994.91.20","object/id/1994_91_20"
"1935.12.4","object/id/1935_12_4"
"1935.13.26","object/id/1935_13_26"
"1935.13.43","object/id/1935_13_43"
"1935.13.505","object/id/1935_13_505"
"1935.13.518","object/id/1935_13_518"
"1936.12.1","object/id/1936_12_1"
"1946.3.10","object/id/1946_3_10"
"1946.3.16","object/id/1946_3_16"
"1950.4.46","object/id/1950_4_46"
"1952.13.140","object/id/1952_13_140"
"1952.13.145","object/id/1952_13_145"
"1956.1.2","object/id/1956_1_2"
"1956.11.2","object/id/1956_11_2"
"1962.3.3","object/id/1962_3_3"
"1968.121.2","object/id/1968_121_2"
"1980.43.2","object/id/1980_43_2"
"1980.69","object/id/1980_69"
"1980.122.15","object/id/1980_122_15"
"1980.122.106","object/id/1980_122_106"
"1991.205.7","object/id/1991_205_7"
"1991.205.15","object/id/1991_205_15"
"1992.43.1","object/id/1992_43_1"
"1992.101.10","object/id/1992_101_10"
"1993.54.16","object/id/1993_54_16"
"1994.1.1","object/id/1994_1_1"
"1994.22.3","object/id/1994_22_3"
"1934.11.1","object/id/1934_11_1"
"1935.13.42","object/id/1935_13_42"
"1935.13.58","object/id/1935_13_58"
"1935.13.519","object/id/1935_13_519"
"1940.9.1","object/id/1940_9_1"
"1944.7.2","object/id/1944_7_2"
"1948.11.2","object/id/1948_11_2"
"1950.6.14","object/id/1950_6_14"
"1951.11.1","object/id/1951_11_1"
"1951.14.17","object/id/1951_14_17"
"1951.14.118","object/id/1951_14_118"
"1952.13.18","object/id/1952_13_18"
"1956.7.2","object/id/1956_7_2"
"1956.11.2","object/id/1956_11_2"
"1958.11.12","object/id/1958_11_12"
"1959.10.8","object/id/1959_10_8"
"1962.8.24","object/id/1962_8_24"
"1980.5.4","object/id/1980_5_4"
"1980.18.17","object/id/1980_18_17"
"1980.18.28","object/id/1980_18_28"
"1993.66","object/id/1993_66"
"1994.45.1A-MMM","object/id/1994_45_1A-MMM"
"1994.90.5","object/id/1994_90_5"
"1974.28.12","object/id/1974_28_12"
"1935.13.29","object/id/1935_13_29"
"1935.13.192","object/id/1935_13_192"
"1935.13.510","object/id/1935_13_510"
"1937.6.1","object/id/1937_6_1"
"1942.11.6","object/id/1942_11_6"
"1944.1.1","object/id/1944_1_1"
"1946.3.3","object/id/1946_3_3"
"1950.4.25","object/id/1950_4_25"
"1950.4.32","object/id/1950_4_32"
"1950.11.14","object/id/1950_11_14"
"1951.13","object/id/1951_13"
"1956.2.5","object/id/1956_2_5"
"1958.9.1","object/id/1958_9_1"
"1958.11.19","object/id/1958_11_19"
"1959.7.26","object/id/1959_7_26"
"1959.16.17","object/id/1959_16_17"
"1964.1.30","object/id/1964_1_30"
"1964.1.79","object/id/1964_1_79"
"1964.1.98","object/id/1964_1_98"
"1979.159.21","object/id/1979_159_21"
"1980.6.16","object/id/1980_6_16"
"1980.18.2","object/id/1980_18_2"
"1980.43.9","object/id/1980_43_9"
"1980.95.3","object/id/1980_95_3"
"1993.43","object/id/1993_43"
"1993.54.20","object/id/1993_54_20"
"1993.74","object/id/1993_74"
"1935.13.4","object/id/1935_13_4"
"1935.13.49","object/id/1935_13_49"
"1935.13.198","object/id/1935_13_198"
"1935.13.498","object/id/1935_13_498"
"1951.3.8","object/id/1951_3_8"
"1951.14.93","object/id/1951_14_93"
"1955.5.2","object/id/1955_5_2"
"1956.1.4","object/id/1956_1_4"
"1957.11.3","object/id/1957_11_3"
"1959.9.2","object/id/1959_9_2"
"1959.10.10","object/id/1959_10_10"
"1962.8.12","object/id/1962_8_12"
"1962.8.65","object/id/1962_8_65"
"1963.9.4","object/id/1963_9_4"
"1964.1.21","object/id/1964_1_21"
"1964.1.50","object/id/1964_1_50"
"1964.1.103","object/id/1964_1_103"
"1980.6.13","object/id/1980_6_13"
"1980.18.21","object/id/1980_18_21"
"1980.18.22","object/id/1980_18_22"
"1980.33.2","object/id/1980_33_2"
"1980.67.5","object/id/1980_67_5"
"1980.79.11","object/id/1980_79_11"
"1980.122.128","object/id/1980_122_128"
"1980.124.10","object/id/1980_124_10"
"1980.137.96","object/id/1980_137_96"
"1946.1.1","object/id/1946_1_1"
"1946.3.13","object/id/1946_3_13"
"1946.11.3","object/id/1946_11_3"
"1950.4.18","object/id/1950_4_18"
"1950.4.40","object/id/1950_4_40"
"1950.6.11","object/id/1950_6_11"
"1951.3.2","object/id/1951_3_2"
"1951.14.96","object/id/1951_14_96"
"1955.8.1","object/id/1955_8_1"
"1956.7.1","object/id/1956_7_1"
"1958.5.4","object/id/1958_5_4"
"1959.10.3","object/id/1959_10_3"
"2014.21","object/id/2014_21"
"1988.83.39","object/id/1988_83_39"
"1980.18.20","object/id/1980_18_20"
"1980.18.25","object/id/1980_18_25"
"1980.33.1","object/id/1980_33_1"
"1980.43.21","object/id/1980_43_21"
"1980.122.9","object/id/1980_122_9"
"1980.122.38","object/id/1980_122_38"
"1980.122.55","object/id/1980_122_55"
"1980.122.96","object/id/1980_122_96"
"1980.122.121","object/id/1980_122_121"
"1980.122.125","object/id/1980_122_125"
"1980.122.152","object/id/1980_122_152"
"1980.126.3","object/id/1980_126_3"
"1980.137.43","object/id/1980_137_43"
"1992.11.13","object/id/1992_11_13"
"1992.92","object/id/1992_92"
"1993.57","object/id/1993_57"
"1935.10.2","object/id/1935_10_2"
"1935.13.34","object/id/1935_13_34"
"1935.13.524","object/id/1935_13_524"
"1935.13.526","object/id/1935_13_526"
"1936.7.1","object/id/1936_7_1"
"1938.4.1","object/id/1938_4_1"
"1946.3.14","object/id/1946_3_14"
"1948.4.1","object/id/1948_4_1"
"1950.4.28","object/id/1950_4_28"
"1953.3.1","object/id/1953_3_1"
"1954.12.1","object/id/1954_12_1"
"1959.16.16","object/id/1959_16_16"
"1961.11.14","object/id/1961_11_14"
"1964.1.92","object/id/1964_1_92"
"1985.66.403,409","object/id/1985_66_403_409"
"1980.7","object/id/1980_7"
"1980.18.3","object/id/1980_18_3"
"1980.21","object/id/1980_21"
"1980.28","object/id/1980_28"
"1980.43.7","object/id/1980_43_7"
"1980.43.23","object/id/1980_43_23"
"1980.43.46","object/id/1980_43_46"
"1980.122.2","object/id/1980_122_2"
"1980.122.28","object/id/1980_122_28"
"1980.122.85","object/id/1980_122_85"
"1992.43.8","object/id/1992_43_8"
"1992.113.5B","object/id/1992_113_5B"
"1994.12.1","object/id/1994_12_1"
"1994.62","object/id/1994_62"
"1935.13.23","object/id/1935_13_23"
"1935.13.691","object/id/1935_13_691"
"1938.7.1","object/id/1938_7_1"
"1942.11.3","object/id/1942_11_3"
"1945.12.3","object/id/1945_12_3"
"1950.4.41","object/id/1950_4_41"
