"1983-12-31","to 1983-12-31"
"1925-12-31","to 1925-12-31"
"1985-12-31","to 1985-12-31"
"1991-12-31","to 1991-12-31"
"1917-12-31","to 1917-12-31"
"1976-12-31","to 1976-12-31"
"1959-12-31","to 1959-12-31"
"1987-12-31","to 1987-12-31"
"0-12-31","to 0-12-31"
"1959-12-31","to 1959-12-31"
"1987-12-31","to 1987-12-31"
"1961-12-31","to 1961-12-31"
"1979-12-31","to 1979-12-31"
"1973-12-31","to 1973-12-31"
"1987-12-31","to 1987-12-31"
"1987-12-31","to 1987-12-31"
"1987-12-31","to 1987-12-31"
"1992-12-31","to 1992-12-31"
"0-12-31","to 0-12-31"
"1987-12-31","to 1987-12-31"
"1971-12-31","to 1971-12-31"
"1994-12-31","to 1994-12-31"
"1985-12-31","to 1985-12-31"
"1942-12-31","to 1942-12-31"
"1938-12-31","to 1938-12-31"
"2002-12-31","to 2002-12-31"
"1941-12-31","to 1941-12-31"
"1987-12-31","to 1987-12-31"
"1971-12-31","to 1971-12-31"
"1925-12-31","to 1925-12-31"
"1979-12-31","to 1979-12-31"
"1954-12-31","to 1954-12-31"
"1991-12-31","to 1991-12-31"
"1975-12-31","to 1975-12-31"
"1851-12-31","to 1851-12-31"
"1952-12-31","to 1952-12-31"
"1989-12-31","to 1989-12-31"
"1991-12-31","to 1991-12-31"
"1979-12-31","to 1979-12-31"
"1994-12-31","to 1994-12-31"
"1971-12-31","to 1971-12-31"
"1947-12-31","to 1947-12-31"
"1950-12-31","to 1950-12-31"
"1965-12-31","to 1965-12-31"
"1986-12-31","to 1986-12-31"
"1987-12-31","to 1987-12-31"
"1987-12-31","to 1987-12-31"
"1975-12-31","to 1975-12-31"
"1950-12-31","to 1950-12-31"
"1987-12-31","to 1987-12-31"
"1978-12-31","to 1978-12-31"
"1987-12-31","to 1987-12-31"
"1947-12-31","to 1947-12-31"
"1975-12-31","to 1975-12-31"
"1965-12-31","to 1965-12-31"
"1967-12-31","to 1967-12-31"
"1987-12-31","to 1987-12-31"
"2002-12-31","to 2002-12-31"
"2004-12-31","to 2004-12-31"
"1978-12-31","to 1978-12-31"
"1991-12-31","to 1991-12-31"
"1973-12-31","to 1973-12-31"
"1932-12-31","to 1932-12-31"
"1978-12-31","to 1978-12-31"
"2002-12-31","to 2002-12-31"
"1971-12-31","to 1971-12-31"
"1968-12-31","to 1968-12-31"
"1987-12-31","to 1987-12-31"
"1892-12-31","to 1892-12-31"
"2002-12-31","to 2002-12-31"
"-12-31","to -12-31"
"-12-31","to -12-31"
"1992-12-31","to 1992-12-31"
"1965-12-31","to 1965-12-31"
"1997-12-31","to 1997-12-31"
"1995-12-31","to 1995-12-31"
"1991-12-31","to 1991-12-31"
"1942-12-31","to 1942-12-31"
"1996-12-31","to 1996-12-31"
"1946-12-31","to 1946-12-31"
"1946-12-31","to 1946-12-31"
"1982-12-31","to 1982-12-31"
"1964-12-31","to 1964-12-31"
"1976-12-31","to 1976-12-31"
"1974-12-31","to 1974-12-31"
"1991-12-31","to 1991-12-31"
"1977-12-31","to 1977-12-31"
"1966-12-31","to 1966-12-31"
"0-12-31","to 0-12-31"
"1946-12-31","to 1946-12-31"
"1900-12-31","to 1900-12-31"
"1959-12-31","to 1959-12-31"
"1971-12-31","to 1971-12-31"
"1961-12-31","to 1961-12-31"
"1987-12-31","to 1987-12-31"
"1945-12-31","to 1945-12-31"
"1938-12-31","to 1938-12-31"
"1970-12-31","to 1970-12-31"
"1950-12-31","to 1950-12-31"
"1993-12-31","to 1993-12-31"
"2011-12-31","to 2011-12-31"
"1950-12-31","to 1950-12-31"
"1973-12-31","to 1973-12-31"
"1988-12-31","to 1988-12-31"
"0-12-31","to 0-12-31"
"1999-12-31","to 1999-12-31"
"1987-12-31","to 1987-12-31"
"1978-12-31","to 1978-12-31"
"1987-12-31","to 1987-12-31"
"1989-12-31","to 1989-12-31"
"1956-12-31","to 1956-12-31"
"1954-12-31","to 1954-12-31"
"0-12-31","to 0-12-31"
"1996-12-31","to 1996-12-31"
"1949-12-31","to 1949-12-31"
"1961-12-31","to 1961-12-31"
"1941-12-31","to 1941-12-31"
"1991-12-31","to 1991-12-31"
"1978-12-31","to 1978-12-31"
"0-12-31","to 0-12-31"
"1956-12-31","to 1956-12-31"
"1959-12-31","to 1959-12-31"
"1987-12-31","to 1987-12-31"
"1937-12-31","to 1937-12-31"
"1976-12-31","to 1976-12-31"
"1851-12-31","to 1851-12-31"
"1956-12-31","to 1956-12-31"
"-12-31","to -12-31"
"1953-12-31","to 1953-12-31"
"1991-12-31","to 1991-12-31"
"1978-12-31","to 1978-12-31"
"1975-12-31","to 1975-12-31"
"1980-12-31","to 1980-12-31"
"1967-12-31","to 1967-12-31"
"1975-12-31","to 1975-12-31"
"0-12-31","to 0-12-31"
"1945-12-31","to 1945-12-31"
"1971-12-31","to 1971-12-31"
"1971-12-31","to 1971-12-31"
"1971-12-31","to 1971-12-31"
"0-12-31","to 0-12-31"
"1963-12-31","to 1963-12-31"
"1946-12-31","to 1946-12-31"
"1970-12-31","to 1970-12-31"
"0-12-31","to 0-12-31"
"1970-12-31","to 1970-12-31"
"1979-12-31","to 1979-12-31"
"1985-12-31","to 1985-12-31"
"1992-12-31","to 1992-12-31"
"1978-12-31","to 1978-12-31"
"1980-12-31","to 1980-12-31"
"1930-12-31","to 1930-12-31"
"1985-12-31","to 1985-12-31"
"1999-12-31","to 1999-12-31"
"1926-12-31","to 1926-12-31"
"1903-12-31","to 1903-12-31"
"1988-12-31","to 1988-12-31"
"1994-12-31","to 1994-12-31"
"0-12-31","to 0-12-31"
"1925-12-31","to 1925-12-31"
"1959-12-31","to 1959-12-31"
"1981-12-31","to 1981-12-31"
"1973-12-31","to 1973-12-31"
"1992-12-31","to 1992-12-31"
"1950-12-31","to 1950-12-31"
"1988-12-31","to 1988-12-31"
"1987-12-31","to 1987-12-31"
"1978-12-31","to 1978-12-31"
"1991-12-31","to 1991-12-31"
"2002-12-31","to 2002-12-31"
"1978-12-31","to 1978-12-31"
"1985-12-31","to 1985-12-31"
"1985-12-31","to 1985-12-31"
"1992-12-31","to 1992-12-31"
"1976-12-31","to 1976-12-31"
"0-12-31","to 0-12-31"
"1976-12-31","to 1976-12-31"
"1926-12-31","to 1926-12-31"
"1962-12-31","to 1962-12-31"
"0-12-31","to 0-12-31"
"-12-31","to -12-31"
"1964-12-31","to 1964-12-31"
"1971-12-31","to 1971-12-31"
"2001-12-31","to 2001-12-31"
"1953-12-31","to 1953-12-31"
"1955-12-31","to 1955-12-31"
"1961-12-31","to 1961-12-31"
"1987-12-31","to 1987-12-31"
"1992-12-31","to 1992-12-31"
"1997-12-31","to 1997-12-31"
"1892-12-31","to 1892-12-31"
"1935-12-31","to 1935-12-31"
"1925-12-31","to 1925-12-31"
"1987-12-31","to 1987-12-31"
"1928-12-31","to 1928-12-31"
"1923-12-31","to 1923-12-31"
"1988-12-31","to 1988-12-31"
"1988-12-31","to 1988-12-31"
"1996-12-31","to 1996-12-31"
"1993-12-31","to 1993-12-31"
"1953-12-31","to 1953-12-31"
"1984-12-31","to 1984-12-31"
"1991-12-31","to 1991-12-31"
"1973-12-31","to 1973-12-31"
"1894-12-31","to 1894-12-31"
"1976-12-31","to 1976-12-31"
"1987-12-31","to 1987-12-31"
"1991-12-31","to 1991-12-31"
"1910-12-31","to 1910-12-31"
"1903-12-31","to 1903-12-31"
"1978-12-31","to 1978-12-31"
"1971-12-31","to 1971-12-31"
"0-12-31","to 0-12-31"
"-12-31","to -12-31"
"1978-12-31","to 1978-12-31"
